# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 40.999 -311844 151.641 163224 72.9312 73.0074 35.3974 120 149.448 -171.585 477.059 1537.89 -524.318 2670.71
50 40.9251 -311845 -181.036 163230 72.9332 73.0057 35.3987 120 -206.853 -212.408 -123.848 739.697 -533.094 2316.56
100 40.722 -311845 -315.353 163225 72.9323 73.001 35.4003 120 -358.442 -402.329 -185.287 661.37 -906.258 2167.46
150 40.5638 -311845 81.7657 163202 72.928 72.9941 35.4008 120 278.865 116.943 -150.511 830.093 -730.747 2050.63
200 40.8512 -311846 278.399 163194 72.9268 72.9906 35.4013 120 343.062 403.44 88.694 455.745 -756.023 2396.21
250 40.4156 -311844 77.1473 163209 72.9299 72.9914 35.4027 120 -170.882 195.277 207.047 1234.89 -409.859 2131.79
300 40.85 -311845 -92.8508 163233 72.9328 72.995 35.4047 120 247.649 -255.243 -270.958 1009.94 -940.233 2446.36
350 40.9683 -311844 -313.734 163249 72.9367 72.9962 35.4057 120 -101.656 -187.14 -652.405 796.006 -927.168 2147.62
400 41.251 -311844 119.678 163239 72.9391 72.9948 35.4031 120 112.097 302.529 -55.5913 757.29 -621.632 2558.75
450 41.1991 -311844 56.3754 163229 72.9409 72.9969 35.3991 120 -77.6279 229.332 17.4218 876.801 -560.067 1864.99
500 41.6594 -311844 -123.462 163224 72.9401 73.0015 35.3961 120 -277.428 -290.39 197.432 1131.37 -598.565 2600.61
550 41.0696 -311844 -312.649 163206 72.9339 73.0018 35.395 120 -430.614 -603.794 96.4603 777.9 -753.485 2086.26
600 41.3412 -311845 249.837 163174 72.9247 72.9957 35.3956 120 -243.812 429.184 564.14 854.679 -497.287 2512.36
650 41.2965 -311846 270.724 163174 72.9179 72.9951 35.3992 120 362.788 714.801 -265.418 516.576 -876.411 2385.58
700 40.6742 -311845 123.309 163199 72.9163 73.002 35.4019 120 463.496 52.0392 -145.607 1132.86 -615.969 2336.62
750 40.4394 -311845 -200.524 163223 72.9175 73.009 35.4031 120 178.707 -410.49 -369.788 1359.2 -680.095 2226.33
800 40.7569 -311845 -138.73 163232 72.9204 73.0124 35.4021 120 427.392 -352.348 -491.233 784.017 -422.559 2486.28
850 40.6757 -311845 -77.6888 163231 72.9258 73.0104 35.4002 120 -194.457 -200.939 162.33 1001.94 -602.105 1989.04
900 40.5075 -311844 -113.024 163219 72.9297 73.0034 35.3991 120 -118.957 -341.711 121.596 1017.89 -836.215 2268.36
950 40.9303 -311845 -173.832 163201 72.932 72.9932 35.3991 120 -314.428 -132.063 -75.0044 752.751 -449.643 2051.38
1000 41.0857 -311845 366.841 163179 72.9318 72.9838 35.3989 120 161.675 565.414 373.433 518.111 -385.273 2454.17
1050 41.4865 -311845 367.707 163186 72.9325 72.9827 35.4007 120 124.196 696.658 282.267 701.082 -577.924 2110.69
1100 41.4303 -311844 79.036 163222 72.9344 72.991 35.4035 120 217.821 485.448 -466.161 975.251 -552.508 2405.45
1150 41.4453 -311844 -208.855 163261 72.9377 73.0034 35.4043 120 -188.408 -259.397 -178.758 1102.84 -489.186 1949.25
