# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 48.9008 -311832 63.2013 163296 72.9511 73.0028 35.4058 120 382.799 171.505 -364.7 845.371 -660.117 1686.9
50 49.3299 -311832 493.326 163279 72.9474 73.0021 35.4041 120 631.727 256.193 592.057 800.701 -511.557 1780.58
100 49.2182 -311831 73.1325 163298 72.9513 73.0058 35.4046 120 422.304 55.0034 -257.91 675.469 -696.274 1905.56
150 49.3549 -311831 20.4033 163332 72.9589 73.0111 35.4057 120 -284.554 -14.7897 360.554 897.781 -968.912 1717.95
200 49.4818 -311830 -403.927 163357 72.964 73.0141 35.4072 120 -231.789 -722.204 -257.787 636.764 -806.739 2215.06
250 49.2722 -311830 -134.866 163353 72.9659 73.0107 35.4071 120 -54.7056 -219.746 -130.146 482.919 -1049.38 1953.42
300 48.9362 -311830 5.13299 163331 72.9656 73.0045 35.4054 120 -37.1276 188.851 -136.325 754.754 -728.364 1857.82
350 49.1055 -311831 -11.1081 163306 72.9647 72.9998 35.4028 120 -210.548 493.405 -316.182 924.408 -880.804 2242.9
400 49.07 -311831 589.55 163295 72.9644 72.9999 35.4005 120 403.039 888.925 476.687 962.33 -969.841 2087.56
450 49.3997 -311832 213.19 163321 72.9669 73.008 35.4009 120 305.097 151.242 183.23 1039.3 -724.1 1853.33
500 48.9524 -311832 -418.706 163350 72.9689 73.0156 35.4027 120 -330.11 -757.233 -168.775 762.134 -970.731 1702.69
550 48.7102 -311831 -341.869 163349 72.9666 73.0154 35.4037 120 -299.185 -560.03 -166.393 811.645 -796.962 1733.74
600 48.9034 -311832 -316.593 163327 72.9631 73.0093 35.4034 120 -182.531 -136.453 -630.795 500.277 -741.614 1704.39
650 48.9923 -311832 246.69 163297 72.9607 73.0021 35.4016 120 354.031 88.8557 297.182 788.313 -761.928 1928.65
700 49.0711 -311832 557.616 163285 72.9618 72.9966 35.4012 120 627.63 545.783 499.435 820.464 -478.048 2011.27
750 49.1809 -311832 144.943 163303 72.9677 72.9962 35.4023 120 -350.207 465.076 319.962 820.586 -686.56 2077.41
800 48.8955 -311832 12.7458 163328 72.9723 72.9995 35.4039 120 151.168 125.447 -238.378 963.199 -610.441 1973.8
850 48.825 -311831 -423.047 163347 72.9762 73.0027 35.4046 120 -431.374 -153.297 -684.47 570.53 -844.939 2140.01
900 49.0475 -311831 373.728 163345 72.9762 73.0052 35.4029 120 -97.0441 562.384 655.845 557.455 -832.968 1703.14
950 48.8858 -311831 -377.062 163353 72.9749 73.0101 35.403 120 -78.6008 -781.335 -271.249 1062.06 -646.174 1964.5
1000 49.183 -311833 -305.634 163342 72.9734 73.0074 35.4026 120 -52.9958 -542.214 -321.692 896.623 -974.494 2214.65
1050 48.4831 -311831 98.7129 163309 72.9705 72.9997 35.4007 120 17.162 88.0822 190.894 994.462 -546.956 1567.26
1100 49.1697 -311833 481.276 163282 72.9673 72.9934 35.3994 120 415.714 902.061 126.053 1048.21 -379.717 1926.37
1150 48.9013 -311832 189.347 163297 72.9698 72.9952 35.4005 120 -89.9622 321.738 336.266 406.894 -605.641 2051.77
1200 48.583 -311831 -55.6839 163340 72.9756 73.0018 35.4039 120 -5.49514 -97.7547 -63.8019 674.858 -600.385 2571.16
1250 48.9613 -311832 -173.986 163376 72.9802 73.0071 35.4069 120 -163.193 -367.484 8.7173 898.801 -582.79 1938.41
1300 48.9401 -311831 -503.546 163384 72.9802 73.0083 35.408 120 -643.099 -504.416 -363.125 1034.38 -1100.47 2011.74
1350 48.8603 -311832 -541.927 163361 72.9753 73.005 35.407 120 -497.413 -229.872 -898.495 966.214 -1008.22 2330.66
1400 49.1247 -311832 -36.4218 163317 72.9681 73.0009 35.403 120 370.316 26.3321 -505.914 821.27 -665.457 2056.08
1450 49.6031 -311833 381.227 163281 72.9642 72.9996 35.3977 120 325.416 519.738 298.527 848.773 -509.34 2310.89
1500 49.249 -311832 563.92 163276 72.9651 73.0036 35.3943 120 459.971 531.663 700.127 783.685 -825.888 2041.54
1550 49.3659 -311832 341.197 163308 72.9702 73.0106 35.3952 120 -110.229 431.172 702.647 908.897 -846.908 2080.4
1600 48.9712 -311832 -523.358 163358 72.9754 73.0188 35.3996 120 -612.116 -943.906 -14.0532 918.447 -733.185 1891.6
